post_id,creator_id,title,post_type,access_level,minimum_tier_id,published_at,is_pinned
po_03407,cr_0058,Template Download #3407,file,public,,2024-04-06 00:00:00,False
po_03408,cr_0058,Weekly Newsletter #3408,article,patron_only,ti_00130,2024-04-21 00:00:00,False
po_03409,cr_0058,New Artwork #3409,image,patron_only,ti_00130,2024-04-12 00:00:00,False
po_03410,cr_0058,Project Files #3410,file,patron_only,ti_00131,2024-04-28 00:00:00,False
po_03411,cr_0058,WIP Preview #3411,image,patron_only,ti_00130,2024-05-24 00:00:00,False
po_03412,cr_0058,Bonus Content #3412,file,public,,2024-05-07 00:00:00,False
po_03413,cr_0058,WIP Preview #3413,image,patron_only,ti_00130,2024-05-14 00:00:00,False
po_03414,cr_0058,Project Files #3414,file,patron_only,ti_00131,2024-05-19 00:00:00,False
po_03415,cr_0058,Template Download #3415,file,patron_only,ti_00131,2024-05-07 00:00:00,False
po_03416,cr_0058,WIP Preview #3416,image,patron_only,ti_00130,2024-06-02 00:00:00,False
po_03417,cr_0058,Final Piece #3417,image,patron_only,ti_00130,2024-06-26 00:00:00,True
po_03418,cr_0058,Project Files #3418,file,public,,2024-06-28 00:00:00,False
po_03419,cr_0058,Template Download #3419,file,patron_only,ti_00131,2024-06-27 00:00:00,True
po_03420,cr_0058,WIP Preview #3420,image,patron_only,ti_00130,2024-07-24 00:00:00,False
po_03421,cr_0058,Thoughts on #3421,article,patron_only,ti_00130,2024-07-06 00:00:00,False
po_03422,cr_0058,Resource Pack #3422,file,patron_only,ti_00131,2024-07-12 00:00:00,False
po_03423,cr_0058,Update Post #3423,article,patron_only,ti_00130,2024-07-01 00:00:00,False
po_03424,cr_0058,Bonus Content #3424,file,patron_only,ti_00131,2024-07-23 00:00:00,False
po_03425,cr_0058,Project Files #3425,file,public,,2024-08-18 00:00:00,False
po_03426,cr_0058,WIP Preview #3426,image,patron_only,ti_00130,2024-08-19 00:00:00,False
po_03427,cr_0058,Final Piece #3427,image,patron_only,ti_00130,2024-08-10 00:00:00,False
po_03428,cr_0058,Template Download #3428,file,patron_only,ti_00131,2024-08-06 00:00:00,False
po_03429,cr_0058,Thoughts on #3429,article,patron_only,ti_00131,2024-08-04 00:00:00,False
po_03430,cr_0058,New Artwork #3430,image,patron_only,ti_00131,2024-08-14 00:00:00,False
po_03431,cr_0058,Exclusive Sketch #3431,image,patron_only,ti_00130,2024-09-22 00:00:00,False
po_03432,cr_0058,Final Piece #3432,image,public,,2024-09-20 00:00:00,False
po_03433,cr_0058,Final Piece #3433,image,patron_only,ti_00130,2024-09-13 00:00:00,False
po_03434,cr_0058,Bonus Content #3434,file,patron_only,ti_00131,2024-09-05 00:00:00,False
po_03435,cr_0058,WIP Preview #3435,image,patron_only,ti_00130,2024-09-20 00:00:00,False
po_03436,cr_0058,Thoughts on #3436,article,patron_only,ti_00131,2024-09-10 00:00:00,False
po_03437,cr_0058,New Article #3437,article,patron_only,ti_00130,2024-09-10 00:00:00,False
po_03438,cr_0058,New Article #3438,article,patron_only,ti_00130,2024-09-12 00:00:00,False
po_03439,cr_0058,Resource Pack #3439,file,patron_only,ti_00130,2024-09-08 00:00:00,False
po_03440,cr_0058,Exclusive Sketch #3440,image,patron_only,ti_00130,2024-09-13 00:00:00,False
po_03441,cr_0058,Final Piece #3441,image,patron_only,ti_00130,2024-10-10 00:00:00,False
po_03442,cr_0058,Weekly Newsletter #3442,article,patron_only,ti_00130,2024-10-13 00:00:00,False
po_03443,cr_0058,Template Download #3443,file,patron_only,ti_00131,2024-10-25 00:00:00,False
po_03444,cr_0058,Bonus Content #3444,file,patron_only,ti_00131,2024-10-19 00:00:00,False
po_03445,cr_0058,Weekly Newsletter #3445,article,public,,2024-10-09 00:00:00,False
po_03446,cr_0058,New Artwork #3446,image,patron_only,ti_00131,2024-10-06 00:00:00,False
po_03447,cr_0058,Resource Pack #3447,file,public,,2024-11-06 00:00:00,False
po_03448,cr_0058,New Article #3448,article,patron_only,ti_00131,2024-11-20 00:00:00,False
po_03449,cr_0058,Project Files #3449,file,patron_only,ti_00131,2024-11-05 00:00:00,False
po_03450,cr_0058,New Artwork #3450,image,patron_only,ti_00130,2024-11-23 00:00:00,False
po_03451,cr_0058,Project Files #3451,file,patron_only,ti_00131,2024-12-15 00:00:00,False
po_03452,cr_0058,Exclusive Sketch #3452,image,patron_only,ti_00130,2024-12-15 00:00:00,False
po_03453,cr_0058,Template Download #3453,file,patron_only,ti_00130,2024-12-06 00:00:00,False
po_03454,cr_0058,New Artwork #3454,image,public,,2024-12-12 00:00:00,False
po_03455,cr_0058,Bonus Content #3455,file,patron_only,ti_00131,2024-12-21 00:00:00,True
po_03456,cr_0058,Resource Pack #3456,file,patron_only,ti_00131,2025-01-05 00:00:00,False
po_03457,cr_0058,Update Post #3457,article,patron_only,ti_00131,2025-02-25 00:00:00,False
po_03458,cr_0058,Project Files #3458,file,public,,2025-02-17 00:00:00,False
po_03459,cr_0058,Weekly Newsletter #3459,article,patron_only,ti_00130,2025-02-16 00:00:00,False
po_03460,cr_0058,Bonus Content #3460,file,patron_only,ti_00131,2025-02-04 00:00:00,False
po_03461,cr_0058,WIP Preview #3461,image,patron_only,ti_00131,2025-02-28 00:00:00,False
po_03462,cr_0058,Thoughts on #3462,article,patron_only,ti_00130,2025-02-15 00:00:00,False
po_03463,cr_0058,Resource Pack #3463,file,public,,2025-02-10 00:00:00,True
po_03464,cr_0058,New Artwork #3464,image,patron_only,ti_00130,2025-02-05 00:00:00,False
po_03465,cr_0058,Thoughts on #3465,article,patron_only,ti_00130,2025-03-28 00:00:00,False
po_03466,cr_0058,Project Files #3466,file,patron_only,ti_00131,2025-03-13 00:00:00,False
po_03467,cr_0058,New Artwork #3467,image,public,,2025-04-16 00:00:00,False
po_03468,cr_0058,New Article #3468,article,patron_only,ti_00131,2025-04-18 00:00:00,False
po_03469,cr_0058,Project Files #3469,file,patron_only,ti_00130,2025-04-01 00:00:00,False
po_03470,cr_0058,Thoughts on #3470,article,patron_only,ti_00130,2025-04-09 00:00:00,False
po_03471,cr_0058,New Article #3471,article,patron_only,ti_00130,2025-04-25 00:00:00,False
po_03472,cr_0058,Bonus Content #3472,file,patron_only,ti_00131,2025-05-25 00:00:00,False
po_03473,cr_0058,WIP Preview #3473,image,patron_only,ti_00130,2025-05-02 00:00:00,False
po_03474,cr_0058,Template Download #3474,file,public,,2025-06-18 00:00:00,False
po_03475,cr_0058,WIP Preview #3475,image,patron_only,ti_00131,2025-06-23 00:00:00,False
po_03476,cr_0058,New Artwork #3476,image,public,,2025-06-01 00:00:00,False
po_03477,cr_0058,Project Files #3477,file,patron_only,ti_00131,2025-06-22 00:00:00,False
po_03478,cr_0058,Template Download #3478,file,patron_only,ti_00130,2025-06-18 00:00:00,False
po_03479,cr_0058,Thoughts on #3479,article,patron_only,ti_00130,2025-07-13 00:00:00,False
po_03480,cr_0058,Final Piece #3480,image,public,,2025-07-05 00:00:00,False
po_03481,cr_0058,WIP Preview #3481,image,patron_only,ti_00130,2025-07-28 00:00:00,False
po_03482,cr_0058,New Article #3482,article,patron_only,ti_00130,2025-07-23 00:00:00,False
po_03483,cr_0058,Project Files #3483,file,patron_only,ti_00130,2025-07-23 00:00:00,False
po_03484,cr_0058,Weekly Newsletter #3484,article,patron_only,ti_00130,2025-07-23 00:00:00,True
po_03485,cr_0058,Exclusive Sketch #3485,image,patron_only,ti_00130,2025-08-27 00:00:00,False
po_03486,cr_0058,Project Files #3486,file,patron_only,ti_00131,2025-08-28 00:00:00,False
po_03487,cr_0058,New Article #3487,article,patron_only,ti_00131,2025-08-05 00:00:00,False
po_03488,cr_0058,Exclusive Sketch #3488,image,patron_only,ti_00130,2025-08-27 00:00:00,False
po_03489,cr_0058,Final Piece #3489,image,patron_only,ti_00131,2025-08-05 00:00:00,False
po_03490,cr_0058,Update Post #3490,article,patron_only,ti_00131,2025-08-06 00:00:00,False
po_03491,cr_0058,Project Files #3491,file,patron_only,ti_00130,2025-09-03 00:00:00,False
po_03492,cr_0058,Update Post #3492,article,patron_only,ti_00130,2025-09-02 00:00:00,False
po_03493,cr_0058,New Article #3493,article,patron_only,ti_00131,2025-09-17 00:00:00,False
po_03494,cr_0058,Resource Pack #3494,file,patron_only,ti_00131,2025-10-21 00:00:00,False
po_03495,cr_0058,New Article #3495,article,patron_only,ti_00131,2025-10-02 00:00:00,False
po_03496,cr_0058,Exclusive Sketch #3496,image,patron_only,ti_00130,2025-10-25 00:00:00,False
po_03497,cr_0058,Template Download #3497,file,patron_only,ti_00130,2025-10-25 00:00:00,False
po_03498,cr_0058,New Article #3498,article,patron_only,ti_00130,2025-11-28 00:00:00,False
po_03499,cr_0058,New Artwork #3499,image,patron_only,ti_00130,2025-11-10 00:00:00,False
po_03500,cr_0058,Exclusive Sketch #3500,image,public,,2025-11-26 00:00:00,False
po_03501,cr_0058,New Article #3501,article,patron_only,ti_00130,2025-11-06 00:00:00,False
po_03502,cr_0058,Thoughts on #3502,article,patron_only,ti_00130,2025-11-12 00:00:00,False
po_03503,cr_0059,Update Post #3503,article,public,,2024-01-05 00:00:00,False
po_03504,cr_0059,New Artwork #3504,image,patron_only,ti_00132,2024-01-27 00:00:00,False
po_03505,cr_0059,Template Download #3505,file,public,,2024-01-22 00:00:00,False
po_03506,cr_0059,Final Piece #3506,image,patron_only,ti_00132,2024-01-14 00:00:00,False
po_03507,cr_0059,Bonus Content #3507,file,patron_only,ti_00133,2024-01-22 00:00:00,False
po_03508,cr_0059,Final Piece #3508,image,patron_only,ti_00132,2024-02-02 00:00:00,False
po_03509,cr_0059,Weekly Newsletter #3509,article,patron_only,ti_00132,2024-02-24 00:00:00,False
po_03510,cr_0059,Resource Pack #3510,file,patron_only,ti_00132,2024-02-27 00:00:00,False
po_03511,cr_0059,Template Download #3511,file,patron_only,ti_00133,2024-02-01 00:00:00,False
po_03512,cr_0059,Final Piece #3512,image,patron_only,ti_00132,2024-03-11 00:00:00,False
po_03513,cr_0059,Update Post #3513,article,patron_only,ti_00132,2024-03-10 00:00:00,False
po_03514,cr_0059,Thoughts on #3514,article,patron_only,ti_00132,2024-03-09 00:00:00,False
po_03515,cr_0059,Thoughts on #3515,article,patron_only,ti_00133,2024-03-03 00:00:00,False
po_03516,cr_0059,Bonus Content #3516,file,patron_only,ti_00132,2024-04-15 00:00:00,False
po_03517,cr_0059,Thoughts on #3517,article,patron_only,ti_00132,2024-04-05 00:00:00,False
po_03518,cr_0059,New Article #3518,article,public,,2024-04-15 00:00:00,False
po_03519,cr_0059,Resource Pack #3519,file,patron_only,ti_00132,2024-04-11 00:00:00,False
po_03520,cr_0059,New Artwork #3520,image,patron_only,ti_00132,2024-04-19 00:00:00,False
po_03521,cr_0059,Weekly Newsletter #3521,article,patron_only,ti_00133,2024-05-11 00:00:00,False
po_03522,cr_0059,WIP Preview #3522,image,patron_only,ti_00132,2024-05-10 00:00:00,False
po_03523,cr_0059,New Artwork #3523,image,patron_only,ti_00132,2024-05-12 00:00:00,False
po_03524,cr_0059,Bonus Content #3524,file,public,,2024-05-03 00:00:00,False
po_03525,cr_0059,Bonus Content #3525,file,patron_only,ti_00133,2024-06-10 00:00:00,False
po_03526,cr_0059,Bonus Content #3526,file,patron_only,ti_00133,2024-06-05 00:00:00,False
po_03527,cr_0059,Resource Pack #3527,file,patron_only,ti_00133,2024-06-20 00:00:00,False
po_03528,cr_0059,Resource Pack #3528,file,patron_only,ti_00133,2024-06-22 00:00:00,False
po_03529,cr_0059,Bonus Content #3529,file,patron_only,ti_00132,2024-06-21 00:00:00,False
po_03530,cr_0059,Bonus Content #3530,file,patron_only,ti_00133,2024-06-18 00:00:00,False
po_03531,cr_0059,Exclusive Sketch #3531,image,public,,2024-07-10 00:00:00,False
po_03532,cr_0059,Update Post #3532,article,public,,2024-07-15 00:00:00,False
po_03533,cr_0059,Exclusive Sketch #3533,image,public,,2024-07-05 00:00:00,False
po_03534,cr_0059,Thoughts on #3534,article,patron_only,ti_00133,2024-07-18 00:00:00,False
po_03535,cr_0059,Final Piece #3535,image,patron_only,ti_00132,2024-07-23 00:00:00,False
po_03536,cr_0059,Final Piece #3536,image,patron_only,ti_00133,2024-07-22 00:00:00,False
po_03537,cr_0059,Weekly Newsletter #3537,article,public,,2024-08-10 00:00:00,False
po_03538,cr_0059,Weekly Newsletter #3538,article,patron_only,ti_00132,2024-08-22 00:00:00,False
po_03539,cr_0059,WIP Preview #3539,image,patron_only,ti_00133,2024-08-04 00:00:00,False
po_03540,cr_0059,Resource Pack #3540,file,patron_only,ti_00133,2024-08-06 00:00:00,False
po_03541,cr_0059,Update Post #3541,article,public,,2024-08-04 00:00:00,False
po_03542,cr_0059,Thoughts on #3542,article,patron_only,ti_00132,2024-09-18 00:00:00,False
po_03543,cr_0059,Final Piece #3543,image,patron_only,ti_00133,2024-09-20 00:00:00,False
po_03544,cr_0059,Update Post #3544,article,patron_only,ti_00132,2024-09-22 00:00:00,True
po_03545,cr_0059,WIP Preview #3545,image,patron_only,ti_00133,2024-10-05 00:00:00,False
po_03546,cr_0059,Update Post #3546,article,patron_only,ti_00132,2024-10-27 00:00:00,False
po_03547,cr_0059,New Artwork #3547,image,patron_only,ti_00132,2024-10-06 00:00:00,False
po_03548,cr_0059,Thoughts on #3548,article,patron_only,ti_00133,2024-11-09 00:00:00,False
po_03549,cr_0059,Exclusive Sketch #3549,image,patron_only,ti_00133,2024-11-03 00:00:00,False
po_03550,cr_0059,New Article #3550,article,patron_only,ti_00132,2024-11-25 00:00:00,False
po_03551,cr_0059,Template Download #3551,file,public,,2024-12-18 00:00:00,False
po_03552,cr_0059,Final Piece #3552,image,patron_only,ti_00133,2024-12-09 00:00:00,False
po_03553,cr_0059,Bonus Content #3553,file,patron_only,ti_00132,2024-12-21 00:00:00,False
po_03554,cr_0059,Update Post #3554,article,public,,2024-12-04 00:00:00,False
po_03555,cr_0059,Final Piece #3555,image,public,,2024-12-18 00:00:00,False
po_03556,cr_0059,Exclusive Sketch #3556,image,public,,2025-01-15 00:00:00,False
po_03557,cr_0059,New Article #3557,article,patron_only,ti_00133,2025-01-22 00:00:00,False
po_03558,cr_0059,Bonus Content #3558,file,patron_only,ti_00132,2025-01-07 00:00:00,False
po_03559,cr_0059,Weekly Newsletter #3559,article,patron_only,ti_00133,2025-02-04 00:00:00,True
po_03560,cr_0059,New Artwork #3560,image,patron_only,ti_00133,2025-02-08 00:00:00,False
po_03561,cr_0059,New Article #3561,article,patron_only,ti_00132,2025-02-08 00:00:00,False
po_03562,cr_0059,Project Files #3562,file,patron_only,ti_00133,2025-02-07 00:00:00,False
po_03563,cr_0059,Project Files #3563,file,patron_only,ti_00133,2025-02-22 00:00:00,False
po_03564,cr_0059,New Article #3564,article,patron_only,ti_00133,2025-03-25 00:00:00,False
po_03565,cr_0059,Update Post #3565,article,patron_only,ti_00132,2025-03-09 00:00:00,False
po_03566,cr_0059,Bonus Content #3566,file,patron_only,ti_00132,2025-03-05 00:00:00,False
po_03567,cr_0059,WIP Preview #3567,image,patron_only,ti_00132,2025-03-17 00:00:00,False
po_03568,cr_0059,Template Download #3568,file,patron_only,ti_00133,2025-03-07 00:00:00,False
po_03569,cr_0059,New Article #3569,article,public,,2025-03-12 00:00:00,False
po_03570,cr_0059,Bonus Content #3570,file,patron_only,ti_00132,2025-03-15 00:00:00,False
po_03571,cr_0059,Template Download #3571,file,patron_only,ti_00133,2025-03-16 00:00:00,False
po_03572,cr_0059,Update Post #3572,article,patron_only,ti_00132,2025-03-27 00:00:00,True
po_03573,cr_0059,Update Post #3573,article,patron_only,ti_00132,2025-03-23 00:00:00,False
po_03574,cr_0059,Exclusive Sketch #3574,image,patron_only,ti_00132,2025-03-16 00:00:00,False
po_03575,cr_0059,Weekly Newsletter #3575,article,public,,2025-04-21 00:00:00,False
po_03576,cr_0059,Bonus Content #3576,file,patron_only,ti_00132,2025-04-08 00:00:00,False
po_03577,cr_0059,New Article #3577,article,patron_only,ti_00132,2025-04-01 00:00:00,True
po_03578,cr_0059,New Article #3578,article,patron_only,ti_00132,2025-04-23 00:00:00,False
po_03579,cr_0059,Resource Pack #3579,file,patron_only,ti_00132,2025-05-16 00:00:00,False
po_03580,cr_0059,New Article #3580,article,public,,2025-06-13 00:00:00,False
po_03581,cr_0059,Exclusive Sketch #3581,image,patron_only,ti_00132,2025-06-11 00:00:00,False
po_03582,cr_0059,Template Download #3582,file,public,,2025-06-23 00:00:00,True
po_03583,cr_0059,New Article #3583,article,patron_only,ti_00133,2025-06-28 00:00:00,False
po_03584,cr_0059,Template Download #3584,file,patron_only,ti_00133,2025-06-04 00:00:00,False
po_03585,cr_0059,Exclusive Sketch #3585,image,patron_only,ti_00133,2025-06-12 00:00:00,False
po_03586,cr_0059,New Article #3586,article,patron_only,ti_00132,2025-06-27 00:00:00,False
po_03587,cr_0059,Bonus Content #3587,file,public,,2025-07-14 00:00:00,False
po_03588,cr_0059,Final Piece #3588,image,public,,2025-07-26 00:00:00,False
po_03589,cr_0059,Project Files #3589,file,patron_only,ti_00133,2025-07-10 00:00:00,False
po_03590,cr_0059,Project Files #3590,file,patron_only,ti_00133,2025-07-27 00:00:00,True
po_03591,cr_0059,New Artwork #3591,image,patron_only,ti_00132,2025-08-20 00:00:00,False
po_03592,cr_0059,Update Post #3592,article,patron_only,ti_00132,2025-08-20 00:00:00,False
po_03593,cr_0059,Exclusive Sketch #3593,image,public,,2025-08-28 00:00:00,False
po_03594,cr_0059,Exclusive Sketch #3594,image,patron_only,ti_00132,2025-08-20 00:00:00,False
po_03595,cr_0059,Thoughts on #3595,article,public,,2025-08-15 00:00:00,False
po_03596,cr_0059,Thoughts on #3596,article,patron_only,ti_00133,2025-09-08 00:00:00,False
po_03597,cr_0059,Project Files #3597,file,patron_only,ti_00132,2025-09-07 00:00:00,False
po_03598,cr_0059,New Artwork #3598,image,patron_only,ti_00132,2025-10-17 00:00:00,False
po_03599,cr_0059,New Article #3599,article,patron_only,ti_00133,2025-10-21 00:00:00,False
po_03600,cr_0059,Project Files #3600,file,patron_only,ti_00133,2025-10-21 00:00:00,False
po_03601,cr_0059,Bonus Content #3601,file,public,,2025-10-26 00:00:00,False
po_03602,cr_0059,Template Download #3602,file,patron_only,ti_00132,2025-11-24 00:00:00,False
po_03603,cr_0059,Bonus Content #3603,file,patron_only,ti_00132,2025-11-14 00:00:00,False
po_03604,cr_0059,New Artwork #3604,image,patron_only,ti_00132,2025-11-18 00:00:00,False
po_03605,cr_0059,Resource Pack #3605,file,public,,2025-12-06 00:00:00,False
po_03606,cr_0060,Monthly Update #3606,audio,patron_only,ti_00134,2024-01-17 00:00:00,False
po_03607,cr_0060,Exclusive Sketch #3607,image,patron_only,ti_00136,2024-01-13 00:00:00,False
po_03608,cr_0060,New Article #3608,article,patron_only,ti_00134,2024-01-05 00:00:00,False
po_03609,cr_0060,Bonus Content #3609,audio,patron_only,ti_00136,2024-02-24 00:00:00,False
po_03610,cr_0060,Monthly Update #3610,audio,patron_only,ti_00135,2024-02-07 00:00:00,False
po_03611,cr_0060,Final Piece #3611,image,patron_only,ti_00134,2024-02-22 00:00:00,False
po_03612,cr_0060,Thoughts on #3612,article,patron_only,ti_00134,2024-03-09 00:00:00,False
po_03613,cr_0060,New Article #3613,article,patron_only,ti_00134,2024-03-08 00:00:00,False
po_03614,cr_0060,Exclusive Sketch #3614,image,patron_only,ti_00135,2024-03-18 00:00:00,False
po_03615,cr_0060,Exclusive Sketch #3615,image,public,,2024-03-14 00:00:00,False
po_03616,cr_0060,Update Post #3616,article,patron_only,ti_00135,2024-03-14 00:00:00,False
po_03617,cr_0060,Weekly Newsletter #3617,article,patron_only,ti_00134,2024-04-14 00:00:00,False
po_03618,cr_0060,Update Post #3618,article,patron_only,ti_00135,2024-04-21 00:00:00,False
po_03619,cr_0060,New Artwork #3619,image,patron_only,ti_00134,2024-04-02 00:00:00,False
po_03620,cr_0060,Monthly Update #3620,audio,public,,2024-04-12 00:00:00,False
po_03621,cr_0060,Update Post #3621,article,public,,2024-04-21 00:00:00,False
po_03622,cr_0060,New Article #3622,article,patron_only,ti_00135,2024-04-25 00:00:00,False
po_03623,cr_0060,New Article #3623,article,patron_only,ti_00134,2024-04-20 00:00:00,False
po_03624,cr_0060,New Artwork #3624,image,patron_only,ti_00134,2024-05-08 00:00:00,False
po_03625,cr_0060,WIP Preview #3625,image,patron_only,ti_00134,2024-05-19 00:00:00,False
po_03626,cr_0060,WIP Preview #3626,image,patron_only,ti_00134,2024-05-11 00:00:00,False
po_03627,cr_0060,New Article #3627,article,public,,2024-05-11 00:00:00,False
po_03628,cr_0060,Update Post #3628,article,patron_only,ti_00135,2024-05-18 00:00:00,False
po_03629,cr_0060,New Episode #3629,audio,patron_only,ti_00135,2024-05-24 00:00:00,False
po_03630,cr_0060,Exclusive Sketch #3630,image,patron_only,ti_00134,2024-05-23 00:00:00,True
po_03631,cr_0060,WIP Preview #3631,image,patron_only,ti_00136,2024-06-01 00:00:00,False
po_03632,cr_0060,Exclusive Sketch #3632,image,public,,2024-06-26 00:00:00,False
po_03633,cr_0060,Q&A Session #3633,audio,patron_only,ti_00134,2024-06-04 00:00:00,False
po_03634,cr_0060,New Article #3634,article,patron_only,ti_00134,2024-06-03 00:00:00,True
po_03635,cr_0060,WIP Preview #3635,image,patron_only,ti_00136,2024-06-25 00:00:00,False
po_03636,cr_0060,Monthly Update #3636,audio,public,,2024-07-27 00:00:00,False
po_03637,cr_0060,WIP Preview #3637,image,patron_only,ti_00135,2024-07-11 00:00:00,False
po_03638,cr_0060,New Episode #3638,audio,patron_only,ti_00135,2024-08-21 00:00:00,False
po_03639,cr_0060,Weekly Newsletter #3639,article,patron_only,ti_00134,2024-08-21 00:00:00,False
po_03640,cr_0060,Weekly Newsletter #3640,article,patron_only,ti_00134,2024-08-12 00:00:00,False
po_03641,cr_0060,New Artwork #3641,image,public,,2024-09-02 00:00:00,False
po_03642,cr_0060,New Artwork #3642,image,patron_only,ti_00134,2024-09-10 00:00:00,False
po_03643,cr_0060,Weekly Newsletter #3643,article,patron_only,ti_00134,2024-09-01 00:00:00,False
po_03644,cr_0060,Bonus Content #3644,audio,patron_only,ti_00136,2024-09-03 00:00:00,False
po_03645,cr_0060,Monthly Update #3645,audio,patron_only,ti_00134,2024-10-27 00:00:00,False
po_03646,cr_0060,Final Piece #3646,image,patron_only,ti_00134,2024-10-24 00:00:00,False
po_03647,cr_0060,Bonus Content #3647,audio,patron_only,ti_00136,2024-10-09 00:00:00,False
po_03648,cr_0060,Final Piece #3648,image,patron_only,ti_00134,2024-10-27 00:00:00,False
po_03649,cr_0060,Monthly Update #3649,audio,patron_only,ti_00135,2024-10-28 00:00:00,False
po_03650,cr_0060,Update Post #3650,article,patron_only,ti_00134,2024-11-18 00:00:00,False
po_03651,cr_0060,New Article #3651,article,patron_only,ti_00135,2024-11-24 00:00:00,False
po_03652,cr_0060,Q&A Session #3652,audio,patron_only,ti_00134,2024-11-02 00:00:00,False
po_03653,cr_0060,Monthly Update #3653,audio,public,,2024-12-19 00:00:00,False
po_03654,cr_0060,New Episode #3654,audio,patron_only,ti_00134,2024-12-25 00:00:00,False
po_03655,cr_0060,New Episode #3655,audio,patron_only,ti_00135,2024-12-06 00:00:00,False
po_03656,cr_0060,Q&A Session #3656,audio,patron_only,ti_00134,2025-01-25 00:00:00,False
po_03657,cr_0060,Bonus Content #3657,audio,patron_only,ti_00134,2025-01-25 00:00:00,False
po_03658,cr_0060,Exclusive Sketch #3658,image,patron_only,ti_00134,2025-01-27 00:00:00,False
po_03659,cr_0060,WIP Preview #3659,image,patron_only,ti_00135,2025-01-01 00:00:00,False
po_03660,cr_0060,Thoughts on #3660,article,patron_only,ti_00134,2025-02-27 00:00:00,False
po_03661,cr_0060,WIP Preview #3661,image,public,,2025-02-01 00:00:00,False
po_03662,cr_0060,Exclusive Sketch #3662,image,patron_only,ti_00136,2025-02-14 00:00:00,False
po_03663,cr_0060,New Episode #3663,audio,patron_only,ti_00134,2025-02-15 00:00:00,False
po_03664,cr_0060,Monthly Update #3664,audio,patron_only,ti_00134,2025-03-28 00:00:00,False
po_03665,cr_0060,Q&A Session #3665,audio,patron_only,ti_00135,2025-03-14 00:00:00,False
po_03666,cr_0060,Monthly Update #3666,audio,patron_only,ti_00136,2025-04-11 00:00:00,False
po_03667,cr_0060,Thoughts on #3667,article,patron_only,ti_00134,2025-04-23 00:00:00,False
po_03668,cr_0060,New Artwork #3668,image,public,,2025-04-16 00:00:00,False
po_03669,cr_0060,Update Post #3669,article,patron_only,ti_00135,2025-04-04 00:00:00,False
po_03670,cr_0060,Exclusive Sketch #3670,image,public,,2025-04-11 00:00:00,False
po_03671,cr_0060,WIP Preview #3671,image,patron_only,ti_00135,2025-04-22 00:00:00,False
po_03672,cr_0060,New Article #3672,article,patron_only,ti_00134,2025-04-15 00:00:00,True
po_03673,cr_0060,Monthly Update #3673,audio,patron_only,ti_00134,2025-04-28 00:00:00,True
po_03674,cr_0060,New Article #3674,article,patron_only,ti_00134,2025-04-22 00:00:00,False
po_03675,cr_0060,Update Post #3675,article,public,,2025-04-13 00:00:00,False
po_03676,cr_0060,Q&A Session #3676,audio,patron_only,ti_00134,2025-04-11 00:00:00,False
po_03677,cr_0060,New Artwork #3677,image,patron_only,ti_00134,2025-05-14 00:00:00,False
po_03678,cr_0060,Final Piece #3678,image,public,,2025-05-27 00:00:00,False
po_03679,cr_0060,Monthly Update #3679,audio,patron_only,ti_00134,2025-05-06 00:00:00,False
po_03680,cr_0060,New Artwork #3680,image,patron_only,ti_00134,2025-05-05 00:00:00,False
po_03681,cr_0060,New Episode #3681,audio,patron_only,ti_00136,2025-05-25 00:00:00,False
po_03682,cr_0060,Weekly Newsletter #3682,article,public,,2025-05-22 00:00:00,False
po_03683,cr_0060,Thoughts on #3683,article,patron_only,ti_00134,2025-05-22 00:00:00,False
po_03684,cr_0060,Bonus Content #3684,audio,patron_only,ti_00134,2025-05-06 00:00:00,False
po_03685,cr_0060,New Episode #3685,audio,patron_only,ti_00136,2025-05-27 00:00:00,False
po_03686,cr_0060,Q&A Session #3686,audio,patron_only,ti_00134,2025-06-12 00:00:00,False
po_03687,cr_0060,Bonus Content #3687,audio,patron_only,ti_00135,2025-06-12 00:00:00,False
po_03688,cr_0060,Monthly Update #3688,audio,patron_only,ti_00134,2025-07-20 00:00:00,False
po_03689,cr_0060,Q&A Session #3689,audio,public,,2025-07-14 00:00:00,False
po_03690,cr_0060,Q&A Session #3690,audio,patron_only,ti_00135,2025-08-25 00:00:00,False
po_03691,cr_0060,Update Post #3691,article,patron_only,ti_00134,2025-08-14 00:00:00,False
po_03692,cr_0060,Exclusive Sketch #3692,image,patron_only,ti_00135,2025-08-11 00:00:00,False
po_03693,cr_0060,Bonus Content #3693,audio,patron_only,ti_00134,2025-08-09 00:00:00,False
po_03694,cr_0060,Update Post #3694,article,patron_only,ti_00134,2025-09-26 00:00:00,False
po_03695,cr_0060,Exclusive Sketch #3695,image,patron_only,ti_00134,2025-09-13 00:00:00,False
po_03696,cr_0060,Exclusive Sketch #3696,image,patron_only,ti_00134,2025-09-22 00:00:00,False
po_03697,cr_0060,New Episode #3697,audio,patron_only,ti_00134,2025-10-15 00:00:00,False
po_03698,cr_0060,Q&A Session #3698,audio,patron_only,ti_00135,2025-10-20 00:00:00,False
po_03699,cr_0060,New Episode #3699,audio,patron_only,ti_00135,2025-10-25 00:00:00,False
po_03700,cr_0060,WIP Preview #3700,image,patron_only,ti_00135,2025-10-27 00:00:00,False
po_03701,cr_0060,Monthly Update #3701,audio,patron_only,ti_00134,2025-10-01 00:00:00,False
